place_id,best_source,best_name,best_phone,best_website,best_address,best_category,name_source,phone_source,website_source,address_source,categories_source
08f2834661c054630389501d6608d0ce,microsoft,Health Care Physicians Profile 6,"[""04048687888""]","[""https://creativesol.com/?utm_j=book""]","[{""freeform"": ""3rd Floor, Rajapushpa Business Center, Kondapur"", ""locality"": ""Hyderabad"", ""postcode"": ""500084"", ""region"": ""Telangana"", ""country"": ""IN""}]",,microsoft,microsoft,microsoft,microsoft,microsoft
08f2834661c0546303dad485e1861339,microsoft,Health Care Physicians Profile 7,"[""06194420600""]","[""https://creativesol.com/?utm_j=book""]","[{""freeform"": ""3rd Floor, Rajapushpa Business Center, Kondapur"", ""locality"": ""Hyderabad"", ""postcode"": ""500084"", ""region"": ""Telangana"", ""country"": ""IN""}]",,microsoft,microsoft,microsoft,microsoft,microsoft
08f283470049638d0310a3fc3bc5f39f,meta,Target Store Santa-Clara,"[""+16693423320""]","[""https://www.target.com/sl/santa-clara/2830""]","[{""freeform"": ""2004 El Camino Real"", ""locality"": ""Santa Clara"", ""postcode"": ""95050-4051"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""department_store"", ""alternate"": [""grocery_store"", ""shopping""]}",meta,meta,meta,meta,meta
08f2834711c6c6c803ba1d051d973707,meta,San Jose Airport,"[""+14082887603""]","[""http://www.flysanjose.com/""]","[{""freeform"": ""1701 Airport Blvd"", ""locality"": ""San Jose"", ""postcode"": ""95110-1202"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""airport"", ""alternate"": [""airport_terminal"", ""hotel""]}",microsoft,meta,meta,meta,meta
08f283474cd5d0060371a4d2dc07ced8,meta,Heller Immigration Law Group,"[""+16504241900""]","[""http://www.hellerimmigration.com/""]","[{""freeform"": ""325 Sharon Park Dr"", ""locality"": ""Menlo Park"", ""postcode"": ""94025-6804"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""lawyer"", ""alternate"": [""immigration_law""]}",meta,meta,meta,meta,meta
08f2834ca54111610368e04f04243847,meta,Alfonso Grading and Landscaping,"[""+18312541891""]","[""http://alfonsogradingandlandscaping.com/""]","[{""freeform"": ""580 Echo Valley Rd"", ""locality"": ""Salinas"", ""postcode"": ""93907-8421"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""landscaping"", ""alternate"": [""professional_services""]}",meta,meta,meta,meta,meta
08f283610b0ea36403f1476f10290048,microsoft,COINworKs Bitcoin ATM Modesto,"[""8888112646""]","[""https://www.coinworks.info/modesto-bitcoin-atm/""]","[{""freeform"": ""1200 6th St"", ""locality"": ""Modesto"", ""postcode"": ""95354"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""atms""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2836208808c80035db653c3b3d516,meta,ARCO,"[""+12094775530""]","[""https://www.arco.com/""]","[{""freeform"": ""10715 Trinity Pkwy"", ""locality"": ""Stockton"", ""postcode"": ""95219-7229"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""gas_station"", ""alternate"": [""convenience_store"", ""travel""]}",microsoft,meta,meta,meta,meta
08f28362f5959d9e03ae4e554ed7ead2,meta,Buffalo Wild Wings,"[""+12093651693""]","[""https://www.buffalowildwings.com/locations/us/ca/lodi/1537-lower-sacramento-rd/sports-bar-1455?utm_source=facebook&utm_medium=organic&utm_campaign=rio""]","[{""freeform"": ""1537 S Lower Sacramento Rd"", ""locality"": ""Lodi"", ""postcode"": ""95242-8219"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""chicken_restaurant"", ""alternate"": [""american_restaurant"", ""bar""]}",meta,meta,meta,meta,meta
08f288259d65b0d0031b6f0b0bda6517,meta,Greyhouse Inn Bed and Breakfast,"[""+12087563968""]","[""http://www.greyhouseinn.com""]","[{""freeform"": ""1115 Highway 93 S"", ""locality"": ""Salmon"", ""postcode"": ""83467-5351"", ""region"": ""ID"", ""country"": ""US""}]","{""primary"": ""hotel"", ""alternate"": [""bed_and_breakfast"", ""accommodation""]}",meta,meta,meta,meta,meta
08f28842352de42c036d136f4f5dfb60,meta,H&R Block,"[""+12088841788""]","[""https://www.hrblock.com/local-tax-offices/idaho/meridian/520-s-meridian-rd/12480""]","[{""freeform"": ""520 S Meridian Rd"", ""locality"": ""Meridian"", ""postcode"": ""83642-4531"", ""region"": ""ID"", ""country"": ""US""}]","{""primary"": ""trusts"", ""alternate"": [""financial_service"", ""accountant""]}",microsoft,meta,meta,meta,meta
08f2884264903c5e035a2273b1a1c320,microsoft,U-Haul Neighborhood Dealer,"[""2084546783""]","[""https://www.uhaul.com/Locations/Truck-Rentals-near-Caldwell-ID-83607/022191/""]","[{""freeform"": ""6213 Cleveland Blvd"", ""locality"": ""Caldwell"", ""postcode"": ""83607"", ""region"": ""ID"", ""country"": ""US""}]","{""primary"": ""truck_rentals"", ""alternate"": [""automotive""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f28843861189b103816480f8f6f6e2,microsoft,Penske Truck Rental,"[""2083367220""]","[""https://www.pensketruckrental.com/locations/us/idaho/boise/066110/?utm_source=bing&utm_medium=referral&utm_campaign=rio-bingplaces""]","[{""freeform"": ""4450 S Enterprise St"", ""locality"": ""Boise"", ""postcode"": ""83705"", ""region"": ""ID"", ""country"": ""US""}]","{""primary"": ""rental_services"", ""alternate"": [""truck_rentals"", ""real_estate_service""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f289c4ea2a020d034bfa0d79c5afb9,meta,Pickleball406,,"[""http://www.pickleball406.com/""]","[{""freeform"": ""140 Kyle Ln"", ""locality"": ""Hamilton"", ""postcode"": ""59840"", ""region"": ""MT"", ""country"": ""US""}]","{""primary"": ""sports_club_and_league""}",microsoft,microsoft,meta,meta,meta
08f289eb6a80c0aa03adb21d855f66d3,meta,Highway 93 RV,"[""+14069618688""]","[""https://highway93rv.com/""]","[{""freeform"": ""1345 US Highway 93 N"", ""locality"": ""Victor"", ""postcode"": ""59875-9344"", ""region"": ""MT"", ""country"": ""US""}]","{""primary"": ""recreation_vehicle_repair"", ""alternate"": [""automotive"", ""automotive_parts_and_accessories""]}",microsoft,meta,meta,meta,meta
08f28a6d5425cc25036a19e18ff103fb,meta,Vitality Integrated Programs,"[""+17757778477""]","[""http://www.vitalityunlimited.org/""]","[{""freeform"": ""215 Bluffs Ave"", ""locality"": ""Elko"", ""postcode"": ""89801-2463"", ""region"": ""NV"", ""country"": ""US""}]","{""primary"": ""counseling_and_mental_health"", ""alternate"": [""medical_service_organizations"", ""public_service_and_government""]}",meta,meta,meta,meta,meta
08f28d0a5615611c037c782aba7e8a79,meta,Enterprise Rent-A-Car,"[""+13606532319""]","[""http://www.enterprise.com/""]","[{""freeform"": ""9015 State Ave"", ""locality"": ""Marysville"", ""postcode"": ""98270-2502"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""car_rental_agency"", ""alternate"": [""truck_rentals"", ""travel""]}",microsoft,meta,meta,meta,meta
08f28d0b558a8c92033225a311e5fe0b,microsoft,Coinstar Kiosk - Bitcoin ATM,"[""8009282274""]","[""https://www.coinstar.com/kiosk-info?KioskId=36646""]","[{""freeform"": ""7601 Evergreen Way, Safeway"", ""locality"": ""Everett"", ""postcode"": ""98203"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""money_transfer_services""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f28d10722001230319f908c02b1fbc,meta,San Juan Safaris - Orca Whale Watching,"[""+18004506858""]","[""http://www.SanJuanSafaris.com/""]","[{""freeform"": ""10 Front St"", ""locality"": ""Friday Harbor"", ""postcode"": ""98250-7976"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""tours"", ""alternate"": [""travel_services"", ""boat_tours""]}",microsoft,meta,meta,meta,meta
08f28d1aacab0c5503f03bc3cacd7057,meta,Fan Favourites Games & Movies,"[""+12505901202""]","[""http://www.fanfavourites.ca/""]","[{""freeform"": ""760 Yates St"", ""locality"": ""Victoria"", ""postcode"": ""V8W 1L4"", ""region"": ""BC"", ""country"": ""CA""}]","{""primary"": ""video_game_store"", ""alternate"": [""music_and_dvd_store"", ""toy_store""]}",meta,meta,meta,meta,meta
08f28d1aad551984033a2ad398f40707,meta,Graphic FX Signworks,"[""+12503827446""]","[""http://www.gfxsigns.com/get-quote/""]","[{""freeform"": ""375 Hillside Ave"", ""locality"": ""Victoria"", ""postcode"": ""V8T 1Y4"", ""region"": ""BC"", ""country"": ""CA""}]","{""primary"": ""sign_making"", ""alternate"": [""graphic_designer"", ""professional_services""]}",meta,meta,meta,meta,meta
08f28d362415b35b0378114cb9e90f8e,meta,Hope Golf & Country Club,"[""+12363551114""]","[""https://hopegolfandcountry.club/""]","[{""freeform"": ""900 Golf Course Rd"", ""locality"": ""Hope"", ""postcode"": ""V0X"", ""region"": ""BC"", ""country"": ""CA""}]","{""primary"": ""golf_course"", ""alternate"": [""active_life""]}",meta,meta,meta,meta,meta
08f28d4359675b9803b61810d1c1f565,meta,Fountain Court Senior Living,"[""+14255295771""]","[""https://www.fountaincourtseniorliving.com/""]","[{""freeform"": ""24200 224th Ave SE"", ""locality"": ""Maple Valley"", ""postcode"": ""98038-7926"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""retirement_home""}",meta,meta,meta,meta,microsoft
08f28d542c8d230903943451a3bc73cf,microsoft,Starbucks,"[""2067552683""]","[""https://www.starbucks.com/store-locator/store/1022375""]","[{""freeform"": ""1400 6th Ave"", ""locality"": ""Seattle"", ""postcode"": ""98101"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""coffee_shop"", ""alternate"": [""restaurant""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f28d542cd40b7003f501913b0c950b,meta,M Street,"[""+18445204806""]","[""http://www.mstreetseattle.com/""]","[{""freeform"": ""910 8th Ave"", ""locality"": ""Seattle"", ""postcode"": ""98104-1225"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""landmark_and_historical_building"", ""alternate"": [""accommodation"", ""real_estate""]}",microsoft,meta,meta,meta,meta
08f28d558d2e0d15030d644d8058d55b,microsoft,Elegante Jewelry Manufacturing and Loan Inc.,"[""4254549443""]","[""http://www.ejminc.com/""]","[{""freeform"": ""14320 NE 20th St Ste D"", ""locality"": ""Bellevue"", ""postcode"": ""98007"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""jewelry_store"", ""alternate"": [""watch_store"", ""retail""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f28d559965c49d037360e0cf9c144e,meta,Evergreen Middle School,"[""+14259362320""]","[""http://www.lwsd.org""]","[{""freeform"": ""6900 208th Ave NE"", ""locality"": ""Redmond"", ""postcode"": ""98053-4715"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""middle_school"", ""alternate"": [""high_school""]}",meta,meta,meta,meta,meta
08f28d595372a1030306517a765d208d,meta,Creation Organics,"[""+18664329655""]","[""https://a.co/d/axWTEQZ""]","[{""freeform"": ""2640 SE Old Olympic Hwy"", ""locality"": ""Shelton"", ""postcode"": ""98584-7729"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""nursery_and_gardening"", ""alternate"": [""fruits_and_vegetables"", ""gardener""]}",microsoft,meta,meta,meta,meta
08f28d5c21b3570303675cd40536d2b8,microsoft,Economy Fence Center,"[""2534416900""]","[""http://economyfence.com/""]","[{""freeform"": ""3304 S 30th St"", ""locality"": ""Tacoma"", ""postcode"": ""98409"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""fence_and_gate_sales_service""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f28d5c2514405b031f6182d071dff0,microsoft,Mark A Hammer & Associates,"[""2533960614""]","[""http://www.washingtoncaraccidentsandinjuries.com/""]","[{""freeform"": ""4301 S Pine St"", ""locality"": ""Tacoma"", ""postcode"": ""98409"", ""region"": ""WA"", ""country"": ""US""}]","{""primary"": ""personal_injury_law""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f28de8b291171e037d00b748edc418,meta,Sonei Jewellers,"[""+16045748049""]","[""http://soneijewellers.ca/""]","[{""freeform"": ""8430 128 St"", ""locality"": ""Surrey"", ""postcode"": ""V3W 4G3"", ""region"": ""BC"", ""country"": ""CA""}]","{""primary"": ""jewelry_store""}",microsoft,meta,meta,meta,microsoft
08f28dec4354270203936b319e65d7d8,meta,Shoppers Drug Mart,"[""+17782842701""]","[""https://www.shoppersdrugmart.ca/en/store-locator/store/2112/?utm_source=Facebook&utm_medium=lpm&utm_campaign=LPM_SDM""]","[{""freeform"": ""3387 David Ave"", ""locality"": ""Coquitlam"", ""postcode"": ""V3E 0K4"", ""region"": ""BC"", ""country"": ""CA""}]","{""primary"": ""pharmacy"", ""alternate"": [""cosmetic_and_beauty_supplies"", ""convenience_store""]}",meta,meta,meta,meta,meta
08f28f011231a4440309b799e219a423,microsoft,Movement Mortgage - Ligia Bec,"[""5034816222""]","[""https://movement.com/lo/ligia-bec""]","[{""freeform"": ""10135 Sunnyside Rd Ste 125"", ""locality"": ""Clackamas"", ""postcode"": ""97015"", ""region"": ""OR"", ""country"": ""US""}]","{""primary"": ""mortgage_lender"", ""alternate"": [""mortgage_broker""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f28f012d60e6ad03f99abbc4c48bf1,meta,Starbucks,"[""+15036121614""]","[""http://www.starbucks.com/""]","[{""freeform"": ""19321 SW Martinazzi Ave"", ""locality"": ""Tualatin"", ""postcode"": ""97062-6354"", ""region"": ""OR"", ""country"": ""US""}]","{""primary"": ""coffee_shop"", ""alternate"": [""eat_and_drink"", ""business""]}",microsoft,meta,meta,meta,meta
08f28f01514b200203d6fc2e65ce45d4,meta,Arthur Murray Dance Studio - Beaverton,"[""+15033502700""]","[""https://arthurmurraybeaverton.com/""]","[{""freeform"": ""10030 SW Beaverton Hillsdale Hwy"", ""locality"": ""Beaverton"", ""postcode"": ""97005-3205"", ""region"": ""OR"", ""country"": ""US""}]","{""primary"": ""dance_school"", ""alternate"": [""art_school""]}",meta,meta,meta,meta,meta
08f28f08aa61e45d032ffca2f3c02a41,meta,Wayne Cooley - COUNTRY Financial,"[""+15032667000""]","[""https://representatives.countryfinancial.com/wayne.cooley?cid=afl%7CYP%7C2016%7CWCooley%7COR%7CPrspct%7CNA%7CRep%7CCF%7CNA""]","[{""freeform"": ""380 NW 1st Ave"", ""locality"": ""Canby"", ""postcode"": ""97013-3533"", ""region"": ""OR"", ""country"": ""US""}]","{""primary"": ""insurance_agency"", ""alternate"": [""financial_service""]}",meta,meta,meta,meta,meta
08f28f08d9805672036b55ef0cef2002,meta,Shari's Cafe and Pies,"[""+15036255510""]","[""https://www.sharis.com/cafe-locations/sherwood""]","[{""freeform"": ""16280 SW Langer Dr"", ""locality"": ""Sherwood"", ""postcode"": ""97140-8757"", ""region"": ""OR"", ""country"": ""US""}]","{""primary"": ""american_restaurant"", ""alternate"": [""breakfast_and_brunch_restaurant"", ""restaurant""]}",meta,meta,meta,meta,meta
08f28f496ba0556c034563ae576dde24,meta,Metro Infusion Center,"[""+18774483627""]","[""https://metroinfusioncenter.com/""]","[{""freeform"": ""370 Q St"", ""locality"": ""Springfield"", ""postcode"": ""97477-2140"", ""region"": ""OR"", ""country"": ""US""}]","{""primary"": ""hospital"", ""alternate"": [""medical_service_organizations"", ""health_and_medical""]}",meta,meta,meta,meta,meta
08f28f5da5c1e45503ed4a9474f21209,meta,Wing Sing Bar,"[""+15419293061""]",,"[{""freeform"": ""658 Main St"", ""locality"": ""Philomath"", ""postcode"": ""97370-9707"", ""region"": ""OR"", ""country"": ""US""}]","{""primary"": ""karaoke""}",microsoft,meta,microsoft,meta,meta
08f29126484e986d033383dfda3c9539,meta,California Electric Supply,"[""+18059629114""]","[""http://www.cessb.com/""]","[{""freeform"": ""233 S Milpas St"", ""locality"": ""Santa Barbara"", ""postcode"": ""93103-3607"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""electrician"", ""alternate"": [""construction_services""]}",meta,meta,meta,meta,meta
08f291279d7a935903da27be658e0c67,microsoft,Global Solar Supply,"[""8052181151""]","[""https://www.globalsolarsupply.com/""]","[{""freeform"": ""1082 E Front St E"", ""locality"": ""Ventura"", ""postcode"": ""93001"", ""region"": ""CA"", ""country"": ""US""}]","{""primary"": ""electrical_supply_store"", ""alternate"": [""solar_installation"", ""retail""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f29868cc6a01ab0368af9cb6c5a012,meta,francesca's,"[""+17029368502""]","[""https://www.francescas.com/""]","[{""freeform"": ""1300 W Sunset Rd"", ""locality"": ""Henderson"", ""postcode"": ""89014-6620"", ""region"": ""NV"", ""country"": ""US""}]","{""primary"": ""women's_clothing_store"", ""alternate"": [""clothing_store"", ""boutique""]}",microsoft,meta,meta,meta,meta
08f2986a00c0a6240346c25da2e79e37,meta,Jay's Carpet Cleaning,"[""+17024307497""]","[""https://www.jayscarpetcleaning.com/""]","[{""freeform"": ""1409 Dream Bridge Dr"", ""locality"": ""Las Vegas"", ""postcode"": ""89144-1654"", ""region"": ""NV"", ""country"": ""US""}]","{""primary"": ""carpet_store"", ""alternate"": [""carpet_cleaning"", ""home_improvement_store""]}",meta,meta,meta,meta,meta
08f2986a82c92b5003309ff5c3c715bf,meta,Chipotle Mexican Grill,"[""+17253030086""]","[""https://locations.chipotle.com/nv/north-las-vegas/6780-n-5th-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings""]","[{""freeform"": ""6780 N 5th St"", ""locality"": ""North Las Vegas"", ""postcode"": ""89084"", ""region"": ""NV"", ""country"": ""US""}]","{""primary"": ""mexican_restaurant"", ""alternate"": [""eat_and_drink""]}",meta,meta,meta,meta,meta
08f2986ab206c300039901e1848d8d8a,microsoft,Safety-Kleen Systems,"[""7026572300""]","[""https://safety-kleen.com/""]","[{""freeform"": ""4582 Donovan Way"", ""locality"": ""North Las Vegas"", ""postcode"": ""89081"", ""region"": ""NV"", ""country"": ""US""}]","{""primary"": ""environmental_testing""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2986b8089b2cb03220db3aa72c816,meta,Miracle Mile Shops At Planet Hollywood,"[""+17027855555""]","[""https://en.parkopedia.com/parking/garage/miracle_mile_shops_planet_hollywood_resort/89109/las_vegas/?vendor=here""]","[{""freeform"": ""3663 S Las Vegas Blvd"", ""locality"": ""Las Vegas"", ""postcode"": ""89109"", ""region"": ""NV"", ""country"": ""US""}]","{""primary"": ""shopping_center"", ""alternate"": [""retail""]}",meta,meta,meta,meta,microsoft
08f2986b96d887a503e5806f5b046677,meta,SmartStyle Hair Salon,"[""+17024336571""]","[""https://www.smartstyle.com/locations/nearme/haircut/nv/las-vegas/5198-boulder-hwy/11461""]","[{""freeform"": ""5198 Boulder Hwy"", ""locality"": ""Las Vegas"", ""postcode"": ""89122-6002"", ""region"": ""NV"", ""country"": ""US""}]","{""primary"": ""hair_salon"", ""alternate"": [""beauty_salon"", ""barber""]}",meta,meta,meta,meta,meta
